scan	precursor.mass	retention.time	motif	probability	overlap	motifdb_url	motifdb_annotation
792	179.0703	118.623	gnps_motif_37.m2m	0.36792940494274223	0.707099327389771	b'http://ms2lda.org/motifdb/motif/151065'	b'Fragments indicative for cinnamic/hydroxycinnamic acid substructure'
5174	179.0705	215.212	gnps_motif_37.m2m	0.16863273770510562	0.707099327389771	b'http://ms2lda.org/motifdb/motif/151065'	b'Fragments indicative for cinnamic/hydroxycinnamic acid substructure'
3028	179.0705	177.719	gnps_motif_37.m2m	0.1732015158435351	0.7149244024247359	b'http://ms2lda.org/motifdb/motif/151065'	b'Fragments indicative for cinnamic/hydroxycinnamic acid substructure'
626	179.1068	98.026	gnps_motif_38.m2m	0.20319740295072433	0.966602373348389	b'http://ms2lda.org/motifdb/motif/151045'	b'Loss of CH2O2 - indicative for underivatized carboxilic acid group'
14230	179.1432	435.718	gnps_motif_43.m2m	0.11378564537520079	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
6103	181.086	232.375	mb_motif_10.m2m	0.1486758371224632	0.347979558331819	b'http://ms2lda.org/motifdb/motif/151165'	b'Loss of C3H6 - indicative for the presence of an isopropyl group'
14480	181.1589	448.12	gnps_motif_43.m2m	0.1495532090884257	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
13245	181.1589	405.882	gnps_motif_43.m2m	0.17006984058615543	0.8212876792340615	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
6743	182.1177	245.062	gnps_motif_38.m2m	0.15634228039237183	0.9666023733483893	b'http://ms2lda.org/motifdb/motif/151045'	b'Loss of CH2O2 - indicative for underivatized carboxilic acid group'
2015	183.0653	155.544	mb_motif_150.m2m	0.10363532912857067	0.43346812193565476	b'http://ms2lda.org/motifdb/motif/151186'	b'Loss of acetyl group (C2H2O) - indicative for presence of N/O acetylation'
2015	183.0653	155.544	gnps_motif_49.m2m	0.1524224571444707	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
3571	183.1493	187.159	gnps_motif_14.m2m	0.32832196401498787	0.9070567858354481	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
1682	186.1126	148.103	gnps_motif_3.m2m	0.28987616961375107	0.9251936734707631	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
2648	186.149	168.832	mb_motif_14.m2m	0.20309674552109588	0.9429471108035999	b'http://ms2lda.org/motifdb/motif/151163'	b'Combination of small losses (i.e. NH3 and CH2O2)'
344	187.0966	47.475	gnps_motif_38.m2m	0.11286625141122003	0.9666023733483893	b'http://ms2lda.org/motifdb/motif/151045'	b'Loss of CH2O2 - indicative for underivatized carboxilic acid group'
106	188.0683	29.437	gnps_motif_7.m2m	0.1543795224612331	0.9529110692879593	b'http://ms2lda.org/motifdb/motif/151013'	b'Small nitrogen containing fragment ion \xe2\x80\x93 often proline or ornithine derived \xe2\x80\x93 most abundant fragment in beer data'
588	188.0705	86.924	mb_motif_150.m2m	0.15264720360323422	0.380488214735679	b'http://ms2lda.org/motifdb/motif/151186'	b'Loss of acetyl group (C2H2O) - indicative for presence of N/O acetylation'
449	188.0707	59.804	mb_motif_150.m2m	0.14875449204811336	0.380488214735679	b'http://ms2lda.org/motifdb/motif/151186'	b'Loss of acetyl group (C2H2O) - indicative for presence of N/O acetylation'
1680	188.1282	147.89	gnps_motif_43.m2m	0.10803937448877432	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
11302	188.1284	357.473	mb_motif_14.m2m	0.32739658538940763	0.9619635149260245	b'http://ms2lda.org/motifdb/motif/151163'	b'Combination of small losses (i.e. NH3 and CH2O2)'
2020	188.1648	154.872	gnps_motif_43.m2m	0.2031845019110604	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
174	189.1234	33.517	gnps_motif_3.m2m	0.27122108239036025	0.947442761783034	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
475	189.1275	62.393	mb_motif_150.m2m	0.2392749475835643	0.380488214735679	b'http://ms2lda.org/motifdb/motif/151186'	b'Loss of acetyl group (C2H2O) - indicative for presence of N/O acetylation'
4581	190.0865	205.394	gnps_motif_49.m2m	0.30264283105130146	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
620	190.1075	95.731	gnps_motif_38.m2m	0.19866410597965636	0.9666023733483893	b'http://ms2lda.org/motifdb/motif/151045'	b'Loss of CH2O2 - indicative for underivatized carboxilic acid group'
620	190.1075	95.731	urine_mass2motif_237.m2m	0.1798606323037692	0.5950412067385833	b'http://ms2lda.org/motifdb/motif/150950'	b'Proline betaine related'
620	190.1075	95.731	gnps_motif_14.m2m	0.21260336930398718	0.9186148777090215	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
8216	191.1431	275.614	gnps_motif_17.m2m	0.16548819394395003	0.34594851680213623	b'http://ms2lda.org/motifdb/motif/151009'	b'C4H8 loss indicative for saturated C4-alkyl substructure (often tert-butyl group or loss from 8 8-Trimethyl-2-oxo-9 10-dihydro-2H 8H-pyrano[2 3-f]chromen-5-yl substructure)'
138	192.0655	30.873	gnps_motif_38.m2m	0.19815735681924823	0.966602373348389	b'http://ms2lda.org/motifdb/motif/151045'	b'Loss of CH2O2 - indicative for underivatized carboxilic acid group'
2352	192.102	162.398	gnps_motif_59.m2m	0.2747581329151109	0.6792886832476871	b'http://ms2lda.org/motifdb/motif/151055'	b'Fragments indicative for [phenylalanine-CHOOH] based substructure'
6239	192.1383	236.704	gnps_motif_37.m2m	0.262494891436069	0.309664319315932	b'http://ms2lda.org/motifdb/motif/151065'	b'Fragments indicative for cinnamic/hydroxycinnamic acid substructure'
6239	192.1383	236.704	gnps_motif_72.m2m	0.2720439129986621	0.39522772879973606	b'http://ms2lda.org/motifdb/motif/151035'	b'Diethylamino /dimethylaminoethyl substructure'
5750	193.0861	228.496	gnps_motif_49.m2m	0.10693295859486664	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
3289	193.0861	182.359	gnps_motif_49.m2m	0.10478041218640073	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
7130	193.1224	252.205	gnps_motif_38.m2m	0.12994928462911484	0.966602373348389	b'http://ms2lda.org/motifdb/motif/151045'	b'Loss of CH2O2 - indicative for underivatized carboxilic acid group'
7897	193.1225	266.996	gnps_motif_38.m2m	0.2590635537746691	0.966602373348389	b'http://ms2lda.org/motifdb/motif/151045'	b'Loss of CH2O2 - indicative for underivatized carboxilic acid group'
1031	194.0574	128.779	mb_motif_4.m2m	0.1386855840799021	0.515435512577529	b'http://ms2lda.org/motifdb/motif/151183'	b'Loss of methyl group \xe2\x80\x93 indicative for presence of methoxy [O-CH3] methylsulfyl [S-CH3] or methylgroup connected to aromatic ring system'
8234	194.1177	276.087	urine_mass2motif_282.m2m	0.14671427529895906	0.3272309866434767	b'http://ms2lda.org/motifdb/motif/150984'	b'Quinidine related substructure?'
8778	195.1018	288.304	urine_mass2motif_282.m2m	0.17825205799200303	0.3272309866434767	b'http://ms2lda.org/motifdb/motif/150984'	b'Quinidine related substructure?'
694	195.1019	113.354	gnps_motif_49.m2m	0.2649476970215407	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
361	195.1129	48.495	gnps_motif_7.m2m	0.12525048968297264	0.9529110692879593	b'http://ms2lda.org/motifdb/motif/151013'	b'Small nitrogen containing fragment ion \xe2\x80\x93 often proline or ornithine derived \xe2\x80\x93 most abundant fragment in beer data'
13602	195.1381	411.756	gnps_motif_49.m2m	0.12967497968878264	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
10958	195.1381	349.985	gnps_motif_49.m2m	0.13874942751149658	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
9317	195.1381	305.771	gnps_motif_49.m2m	0.15366205933142144	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
3537	196.1333	185.408	mb_motif_14.m2m	0.15087186810138553	0.9429471108035999	b'http://ms2lda.org/motifdb/motif/151163'	b'Combination of small losses (i.e. NH3 and CH2O2)'
48	197.0795	28.882	gnps_motif_37.m2m	0.1104009945368284	0.707099327389771	b'http://ms2lda.org/motifdb/motif/151065'	b'Fragments indicative for cinnamic/hydroxycinnamic acid substructure'
2400	197.0809	161.327	gnps_motif_49.m2m	0.13131844836022674	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
618	197.1285	92.733	gnps_motif_14.m2m	0.1299573347250157	0.9070567858354481	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
406	197.1286	56.399	mb_motif_14.m2m	0.29257123269136603	0.9429471108035999	b'http://ms2lda.org/motifdb/motif/151163'	b'Combination of small losses (i.e. NH3 and CH2O2)'
9024	197.5516	297.054	urine_mass2motif_163.m2m	0.21419320623522367	0.4419647298543785	b'http://ms2lda.org/motifdb/motif/150879'	b'Benzoyl substructure (likely from N-benzoyl) related Mass2Motif'
2417	198.128	163.891	gnps_motif_52.m2m	0.2286574739296003	0.6186617543492169	b'http://ms2lda.org/motifdb/motif/151031'	b'Fragment indicative for aromatic compounds related to methylbenzene substructure (C7H7 fragment)'
3865	198.1491	192.849	mb_motif_14.m2m	0.14449392777993025	0.9429471108035999	b'http://ms2lda.org/motifdb/motif/151163'	b'Combination of small losses (i.e. NH3 and CH2O2)'
516	199.0962	74.161	gnps_motif_43.m2m	0.11752003419094775	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
2111	199.1443	156.565	gnps_motif_14.m2m	0.3323272472086644	0.9070567858354481	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
121	199.1444	30.787	urine_mass2motif_27.m2m	0.362861040312185	0.7363646638384438	b'http://ms2lda.org/motifdb/motif/150874'	b'C5H10NO and C3H6N fragments - most likely N-methyl-morpholine substructure'
3417	200.1284	186.534	gnps_motif_38.m2m	0.23170554917346486	0.9666023733483893	b'http://ms2lda.org/motifdb/motif/151045'	b'Loss of CH2O2 - indicative for underivatized carboxilic acid group'
6974	200.1296	251.24	urine_mass2motif_102.m2m	0.24466455655952998	0.6820231822544444	b'http://ms2lda.org/motifdb/motif/150992'	b'Unclear what it can be - 128.9533 fragment'
683	200.176	110.146	urine_mass2motif_229.m2m	0.3199142538119247	0.5595472328007807	b'http://ms2lda.org/motifdb/motif/150931'	b'Trimethylamine related'
9762	200.5571	318.354	urine_mass2motif_102.m2m	0.2194174332757224	0.6820231822544444	b'http://ms2lda.org/motifdb/motif/150992'	b'Unclear what it can be - 128.9533 fragment'
9671	200.6223	315.846	urine_mass2motif_102.m2m	0.3861432248687445	0.6820231822544444	b'http://ms2lda.org/motifdb/motif/150992'	b'Unclear what it can be - 128.9533 fragment'
7960	201.1276	269.676	urine_mass2motif_282.m2m	0.15243323003559844	0.37735696851899986	b'http://ms2lda.org/motifdb/motif/150984'	b'Quinidine related substructure?'
4656	202.144	206.531	mb_motif_150.m2m	0.26298401024650225	0.4198754484448544	b'http://ms2lda.org/motifdb/motif/151186'	b'Loss of acetyl group (C2H2O) - indicative for presence of N/O acetylation'
5216	202.1802	217.101	urine_mass2motif_229.m2m	0.2663831408701913	0.6424420195143019	b'http://ms2lda.org/motifdb/motif/150931'	b'Trimethylamine related'
162	203.1391	32.156	gnps_motif_3.m2m	0.21687063715307073	0.947442761783034	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
9674	203.1796	315.933	urine_mass2motif_163.m2m	0.20320008297814038	0.4065974394425666	b'http://ms2lda.org/motifdb/motif/150879'	b'Benzoyl substructure (likely from N-benzoyl) related Mass2Motif'
206	204.1231	33.409	mb_motif_14.m2m	0.1783632181771903	0.9429471108035999	b'http://ms2lda.org/motifdb/motif/151163'	b'Combination of small losses (i.e. NH3 and CH2O2)'
332	204.1232	44.347	mb_motif_14.m2m	0.13630463875491436	0.9429471108035999	b'http://ms2lda.org/motifdb/motif/151163'	b'Combination of small losses (i.e. NH3 and CH2O2)'
350	204.1233	46.823	mb_motif_14.m2m	0.13051374027474566	0.9429471108035999	b'http://ms2lda.org/motifdb/motif/151163'	b'Combination of small losses (i.e. NH3 and CH2O2)'
664	204.1707	106.762	gnps_motif_7.m2m	0.3086092103810933	0.9529110692879593	b'http://ms2lda.org/motifdb/motif/151013'	b'Small nitrogen containing fragment ion \xe2\x80\x93 often proline or ornithine derived \xe2\x80\x93 most abundant fragment in beer data'
514	205.083	71.871	gnps_motif_37.m2m	0.13694434014658738	0.3777635062734221	b'http://ms2lda.org/motifdb/motif/151065'	b'Fragments indicative for cinnamic/hydroxycinnamic acid substructure'
2914	205.0859	175.177	gnps_motif_49.m2m	0.1606024623445573	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
4589	205.086	204.941	gnps_motif_49.m2m	0.1616532081978433	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
10589	205.0862	341.342	gnps_motif_17.m2m	0.27548207886510784	0.3458731533827182	b'http://ms2lda.org/motifdb/motif/151009'	b'C4H8 loss indicative for saturated C4-alkyl substructure (often tert-butyl group or loss from 8 8-Trimethyl-2-oxo-9 10-dihydro-2H 8H-pyrano[2 3-f]chromen-5-yl substructure)'
448	205.0972	59.807	mb_motif_28.m2m	0.24885338279359487	0.42065770771884003	b'http://ms2lda.org/motifdb/motif/151168'	b'Fragment ions indicative for C6H12NO substructure (in beer related to N-acetylputrescine - MzCloud)'
448	205.0972	59.807	gnps_motif_13.m2m	0.1619544776299654	0.8795464948741217	b'http://ms2lda.org/motifdb/motif/151036'	b'Amine loss - Indicative for free NH2 group in fragmented molecule'
5998	205.1224	231.776	mb_motif_150.m2m	0.10265152799971466	0.380488214735679	b'http://ms2lda.org/motifdb/motif/151186'	b'Loss of acetyl group (C2H2O) - indicative for presence of N/O acetylation'
5998	205.1224	231.776	gnps_motif_170.m2m	0.10326964856458846	0.5840441134729885	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
3602	205.1227	188.465	gnps_motif_49.m2m	0.11092607045785009	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
2046	205.1435	156.148	urine_mass2motif_137.m2m	0.10296564210130009	0.32483254860847727	b'http://ms2lda.org/motifdb/motif/150951'	b'Steroid core related (including C8H11O C7H9 and C6H9 fragments)'
5619	205.1436	224.227	gnps_motif_15.m2m	0.2847830250755246	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
13378	205.1589	407.456	gnps_motif_17.m2m	0.12641495181787316	0.3458731533827182	b'http://ms2lda.org/motifdb/motif/151009'	b'C4H8 loss indicative for saturated C4-alkyl substructure (often tert-butyl group or loss from 8 8-Trimethyl-2-oxo-9 10-dihydro-2H 8H-pyrano[2 3-f]chromen-5-yl substructure)'
8237	205.1952	276.169	gnps_motif_17.m2m	0.12163267048419878	0.3458731533827182	b'http://ms2lda.org/motifdb/motif/151009'	b'C4H8 loss indicative for saturated C4-alkyl substructure (often tert-butyl group or loss from 8 8-Trimethyl-2-oxo-9 10-dihydro-2H 8H-pyrano[2 3-f]chromen-5-yl substructure)'
461	206.1007	59.752	mb_motif_28.m2m	0.11665237245229085	0.41617088199069696	b'http://ms2lda.org/motifdb/motif/151168'	b'Fragment ions indicative for C6H12NO substructure (in beer related to N-acetylputrescine - MzCloud)'
461	206.1007	59.752	gnps_motif_13.m2m	0.16923822696023863	0.8795464948741217	b'http://ms2lda.org/motifdb/motif/151036'	b'Amine loss - Indicative for free NH2 group in fragmented molecule'
974	206.1387	127.209	mb_motif_14.m2m	0.18540431693992623	0.9429471108035999	b'http://ms2lda.org/motifdb/motif/151163'	b'Combination of small losses (i.e. NH3 and CH2O2)'
171	206.1388	31.172	urine_mass2motif_229.m2m	0.1514197297408634	0.6424420195143019	b'http://ms2lda.org/motifdb/motif/150931'	b'Trimethylamine related'
292	207.0538	39.434	gnps_motif_43.m2m	0.12790949105684726	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
459	207.1028	59.781	gnps_motif_13.m2m	0.18107063435618376	0.8795464948741215	b'http://ms2lda.org/motifdb/motif/151036'	b'Amine loss - Indicative for free NH2 group in fragmented molecule'
3598	207.1241	187.112	mb_motif_150.m2m	0.12887588875639852	0.380488214735679	b'http://ms2lda.org/motifdb/motif/151186'	b'Loss of acetyl group (C2H2O) - indicative for presence of N/O acetylation'
14245	207.1242	433.788	mb_motif_150.m2m	0.12137765522875353	0.380488214735679	b'http://ms2lda.org/motifdb/motif/151186'	b'Loss of acetyl group (C2H2O) - indicative for presence of N/O acetylation'
14071	207.1242	429.773	mb_motif_150.m2m	0.10750033876942744	0.380488214735679	b'http://ms2lda.org/motifdb/motif/151186'	b'Loss of acetyl group (C2H2O) - indicative for presence of N/O acetylation'
6227	207.1744	238.4	gnps_motif_43.m2m	0.12544434465813295	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
